             PESQUISA FILTRO-A1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Mês,RECIBO,Dt. Lançamento,Dt. Vec.,TIPO DOC.,Nº DOC.,ENTRADAS / SAÍDAS,FORNECEDORES,CÓD. DIZIMISTA,NOME DIZIMISTA,FUNÇÃO,OBS.,Valor,Conta,Pago?,TIPO LANÇ.,HISTÓRICO,SITUAÇÃO
1,00040,16-jan.-23,16-jan.-23,RECIBO IGREJA,,DONATIVOS,TEMPLO CENTRAL,,,,PGTO. VALE PR. JUCICLEI PINHEIRO," R$ (133,35)",CAIXA IGREJA,SIM,DESPESA,PGTO. VALE PR. JUCICLEI PINHEIRODONATIVOS- TEMPLO CENTRAL - RECIBO -40,VENCIDO
1,00044,17-jan.-23,17-jan.-23,RECIBO IGREJA,,LIMPEZA TC. E CONGR.,TEMPLO CENTRAL,,,,PGTO. REGINA COSTA," R$ (270,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. REGINA COSTALIMPEZA TC. E CONGR.- TEMPLO CENTRAL - RECIBO -44,VENCE HOJE
1,00044,17-jan.-23,17-jan.-23,RECIBO IGREJA,,LIMPEZA TC. E CONGR.,TEMPLO CENTRAL,,,,PGTO. REGINA COSTA," R$ (270,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. REGINA COSTALIMPEZA TC. E CONGR.- TEMPLO CENTRAL - RECIBO -44,VENCE HOJE
1,00046,15-jan.-23,15-jan.-23,RECIBO IGREJA,,VIGILÂNCIA PORTARIA,TEMPLO CENTRAL,,,,"PGTO. QUINZENA, PR. SILAS PEREIRA"," R$ (606,00)",CAIXA IGREJA,SIM,DESPESA,"PGTO. QUINZENA, PR. SILAS PEREIRAVIGILÂNCIA PORTARIA- TEMPLO CENTRAL - RECIBO -46",VENCIDO
1,00043,16-jan.-23,16-jan.-23,RECIBO IGREJA,,DONATIVOS,MANANCIAL,,,,PGTO. AJUDA SOCIAL/ JOSE ANTONIO," R$ (500,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. AJUDA SOCIAL/ JOSE ANTONIODONATIVOS- MANANCIAL - RECIBO -43,VENCIDO
1,00047,17-jan.-23,14-jan.-23,RECIBO IGREJA,,ALIMENTAÇÃO,TEMPLO CENTRAL,,,,"PGTO. ALIMENTAÇÃO RONIE GLEISSON (2,5,8,11,14 E 15)"," R$ (78,00)",CAIXA IGREJA,SIM,DESPESA,"PGTO. ALIMENTAÇÃO RONIE GLEISSON (2,5,8,11,14 E 15)ALIMENTAÇÃO- TEMPLO CENTRAL - RECIBO -47",VENCE HOJE
1,00037,16-jan.-23,16-jan.-23,RECIBO,,ALIMENTAÇÃO,MONTE DAS OLIVEIRAS,,,,PGTO. AGUA MINERAL," R$ (51,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. AGUA MINERALALIMENTAÇÃO- MONTE DAS OLIVEIRAS - RECIBO -37,VENCIDO
1,00038,16-jan.-23,16-jan.-23,RECIBO IGREJA,,ALIMENTAÇÃO,SHALOM,,,,PGTO. AGUA MINERAL," R$ (13,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. AGUA MINERALALIMENTAÇÃO- SHALOM - RECIBO -38,VENCIDO
1,00039,16-jan.-23,16-jan.-23,RECIBO IGREJA,,SALÁRIO ADM,TEMPLO CENTRAL,,,,PGTO. VALE ANA KESIA," R$ (263,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. VALE ANA KESIASALÁRIO ADM- TEMPLO CENTRAL - RECIBO -39,VENCIDO
1,00042,16-jan.-23,16-jan.-23,RECIBO IGREJA,,SALÁRIO ADM,TEMPLO CENTRAL,,,,PGTO. VALE GILVAN MERCES," R$ (500,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. VALE GILVAN MERCESSALÁRIO ADM- TEMPLO CENTRAL - RECIBO -42,VENCIDO
1,00045,15-jan.-23,15-jan.-23,RECIBO IGREJA,,VIGILÂNCIA PORTARIA,TEMPLO CENTRAL,,,,PGTO. QUINZENA RONIE GLEISSON," R$ (606,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. QUINZENA RONIE GLEISSONVIGILÂNCIA PORTARIA- TEMPLO CENTRAL - RECIBO -45,VENCIDO
1,01623,17-jan.-23,17-jan.-23,,,ENTRADA OFERTAS DE CULTOS,FRUTOS DA FÉ II,,,,REF.1/23," R$ 76,35 ",CAIXA IGREJA,SIM,RECEITA,REF.1/22ENTRADA OFERTAS DE CULTOS- FRUTOS DA FÉ - RECIBO -1623,VENCIDO
1,01869,17-jan.-23,17-jan.-23,,,ENTRADA OFERTAS DE CULTOS,NOVA VIDA,,,,REF.1/23," R$ 73,45 ",CAIXA IGREJA,SIM,RECEITA,REF.1/22ENTRADA OFERTAS DE CULTOS- NOVA VIDA - RECIBO -1869,VENCIDO
1,01869,17-jan.-23,17-jan.-23,,,ENTRADA DÍZIMO DE CONGR.,NOVA VIDA,,,,REF.1/23," R$ 745,90 ",CAIXA IGREJA,SIM,RECEITA,REF.1/22ENTRADA DÍZIMO DE CONGR.- NOVA VIDA - RECIBO -1869,VENCIDO
1,02043,17-jan.-23,17-jan.-23,,,ENTRADA OFERTAS DE CULTOS,FRUTOS DA FÉ,,,,REF.1/23," R$ 35,35 ",CAIXA IGREJA,SIM,RECEITA,REF.1/22ENTRADA OFERTAS DE CULTOS- FRUTOS DA FÉ - RECIBO -2043,VENCIDO
1,02043,17-jan.-23,17-jan.-23,,,ENTRADA DÍZIMO DE CONGR.,FRUTOS DA FÉ,,,,REF.1/23," R$ 177,00 ",CAIXA IGREJA,SIM,RECEITA,REF.1/22ENTRADA OFERTAS DE CULTOS- FRUTOS DA FÉ - RECIBO -2043,VENCIDO
1,01692,17-jan.-23,17-jan.-23,,,ENTRADA OFERTAS DE CULTOS,MONTE SINAI,,,,REF.1/23," R$ 54,25 ",CAIXA IGREJA,SIM,RECEITA,REF.1/22ENTRADA OFERTAS DE CULTOS- MONTE SINAI - RECIBO -1692,VENCIDO
1,02086,17-jan.-23,17-jan.-23,,,ENTRADA OFERTAS DE CULTOS,ROCHA ETERNA,,,,REF.1/23," R$ 83,40 ",CAIXA IGREJA,SIM,RECEITA,REF.1/22ENTRADA OFERTAS DE CULTOS- ROCHA ETERNA - RECIBO -2086,VENCIDO
1,01692,17-jan.-23,17-jan.-23,,,ENTRADA OFERTAS DE CULTOS,MONTE SINAI,,,,REF.1/23," R$ 54,25 ",CAIXA IGREJA,SIM,RECEITA,REF.1/22ENTRADA OFERTAS DE CULTOS- MONTE SINAI - RECIBO -1692,VENCIDO
1,02086,17-jan.-23,17-jan.-23,,,ENTRADA OFERTAS DE CULTOS,ROCHA ETERNA,,,,REF.1/23," R$ 83,40 ",CAIXA IGREJA,SIM,RECEITA,REF.1/22ENTRADA OFERTAS DE CULTOS- ROCHA ETERNA - RECIBO -2086,VENCIDO
1,02086,17-jan.-23,17-jan.-23,,,ENTRADA DÍZIMO DE CONGR.,ROCHA ETERNA,,,,REF.1/23," R$ 243,80 ",CAIXA IGREJA,SIM,RECEITA,REF.1/22ENTRADA DÍZIMO DE CONGR.- ROCHA ETERNA - RECIBO -2086,VENCIDO
1,01120,17-jan.-23,17-jan.-23,,,ENTRADA OFERTAS DE CULTOS,CHAMA VIVA,,,,REF.1/23," R$ 38,45 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- CHAMA VIVA - RECIBO -1120,VENCIDO
1,01894,17-jan.-23,17-jan.-23,,,ENTRADA OFERTAS DE CULTOS,DEUS FORTE,,,,REF.1/23," R$ 34,45 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- DEUS FORTE - RECIBO -1894,VENCIDO
1,01894,17-jan.-23,17-jan.-23,,,ENTRADA DÍZIMO DE CONGR.,DEUS FORTE,,,,REF.1/23," R$ 97,00 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA DÍZIMO DE CONGR.- DEUS FORTE - RECIBO -1894,VENCIDO
1,01756,17-jan.-23,17-jan.-23,,,ENTRADA OFERTAS DE CULTOS,PORTA DAS OVELHAS,,,,REF.1/23," R$ 89,05 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- PORTA DAS OVELHAS - RECIBO -1756,VENCIDO
1,01756,17-jan.-23,17-jan.-23,,,ENTRADA DÍZIMO DE CONGR.,PORTA DAS OVELHAS,,,,REF.1/23," R$ 240,00 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA DÍZIMO DE CONGR.- PORTA DAS OVELHAS - RECIBO -1756,VENCIDO
1,01845,17-jan.-23,17-jan.-23,,,ENTRADA OFERTAS DE CULTOS,MONTE MORIÁ,,,,REF.1/23," R$ 109,90 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- MONTE MORIÁ - RECIBO -1845,VENCIDO
1,01845,17-jan.-23,17-jan.-23,,,ENTRADA DÍZIMO DE CONGR.,MONTE MORIÁ,,,,REF.1/23," R$ 35,10 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA DÍZIMO DE CONGR.- MONTE MORIÁ - RECIBO -1845,VENCIDO
1,01820,17-jan.-23,17-jan.-23,,,ENTRADA OFERTAS DE CULTOS,NOVA ALIANÇA,,,,REF.1/23," R$ 69,10 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- NOVA ALIANÇA - RECIBO -1820,VENCIDO
1,02191,17-jan.-23,17-jan.-23,,,ENTRADA DÍZIMO DE CONGR.,ALTO REFÚGIO,,,,REF.1/23," R$ 1.071,30 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA DÍZIMO DE CONGR.- ALTO REFÚGIO - RECIBO -2191,VENCIDO
1,01820,17-jan.-23,17-jan.-23,,,ENTRADA OFERTAS DE CULTOS,NOVA ALIANÇA,,,,REF.1/23," R$ 69,10 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- NOVA ALIANÇA - RECIBO -1820,VENCIDO
1,01820,17-jan.-23,17-jan.-23,,,ENTRADA DÍZIMO DE CONGR.,NOVA ALIANÇA,,,,REF.1/23," R$ 300,00 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA DÍZIMO DE CONGR.- NOVA ALIANÇA - RECIBO -1820,VENCIDO
1,01820,17-jan.-23,17-jan.-23,,,ENTRADA DÍZIMO DE CONGR.,NOVA ALIANÇA,,,,REF.1/23," R$ 300,00 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA DÍZIMO DE CONGR.- NOVA ALIANÇA - RECIBO -1820,VENCIDO
1,01821,17-jan.-23,17-jan.-23,,,ENTRADA OFERTAS DE CULTOS,NOVA ALIANÇA,,,,REF.1/23," R$ 72,45 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- NOVA ALIANÇA - RECIBO -1821,VENCIDO
1,01821,17-jan.-23,17-jan.-23,,,ENTRADA DÍZIMO DE CONGR.,NOVA ALIANÇA,,,,REF.1/23," R$ 375,00 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA DÍZIMO DE CONGR.- NOVA ALIANÇA - RECIBO -1821,VENCIDO
1,02219,17-jan.-23,17-jan.-23,,,ENTRADA OFERTAS DE CULTOS,MONTE MORIA II,,,,REF.1/23," R$ 29,15 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- MONTE MORIA II - RECIBO -2219,VENCIDO
1,02219,17-jan.-23,17-jan.-23,,,ENTRADA DÍZIMO DE CONGR.,MONTE MORIA II,,,,REF.1/23," R$ 20,00 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA DÍZIMO DE CONGR.- MONTE MORIA II - RECIBO -2219,VENCIDO
1,01499,17-jan.-23,17-jan.-23,,,ENTRADA OFERTAS DE CULTOS,GETSÊMANI,,,,REF.1/23," R$ 48,85 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- GETSÊMANI - RECIBO -1499,VENCIDO
1,01499,17-jan.-23,17-jan.-23,,,ENTRADA DÍZIMO DE CONGR.,GETSÊMANI,,,,REF.1/23," R$ 368,00 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA DÍZIMO DE CONGR.- GETSÊMANI - RECIBO -1499,VENCIDO
1,01477,17-jan.-23,17-jan.-23,,,ENTRADA OFERTAS DE CULTOS,LUZ E VIDA,,,,REF.1/23," R$ 54,10 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- LUZ E VIDA - RECIBO -1477,VENCIDO
1,02059,17-jan.-23,17-jan.-23,,,ENTRADA OFERTAS DE CULTOS,MANANCIAL,,,,REF.1/23," R$ 41,10 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- MANANCIAL - RECIBO -2059,VENCIDO
1,01477,17-jan.-23,17-jan.-23,,,ENTRADA OFERTAS DE CULTOS,LUZ E VIDA,,,,REF.1/23," R$ 54,10 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- LUZ E VIDA - RECIBO -1477,VENCIDO
1,01477,17-jan.-23,17-jan.-23,,,ENTRADA OFERTAS DE CULTOS,LUZ E VIDA,,,,REF.1/23," R$ 54,10 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- LUZ E VIDA - RECIBO -1477,VENCIDO
1,01713,17-jan.-23,17-jan.-23,,,ENTRADA OFERTAS DE CULTOS,ESCUDO DA FÉ,,,,REF.1/23," R$ 56,85 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- ESCUDO DA FÉ - RECIBO -1713,VENCIDO
1,01713,17-jan.-23,17-jan.-23,,,ENTRADA DÍZIMO DE CONGR.,ESCUDO DA FÉ,,,,REF.1/23," R$ 20,00 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA DÍZIMO DE CONGR.- ESCUDO DA FÉ - RECIBO -1713,VENCIDO
1,01920,17-jan.-23,17-jan.-23,,,ENTRADA DÍZIMO DE CONGR.,MONTE TABOR,,,,REF.1/23," R$ 429,00 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA DÍZIMO DE CONGR.- MONTE TABOR - RECIBO -1920,VENCIDO
1,00201,15-jan.-23,15-jan.-23,,,ALIMENTAÇÃO,MONTE MORIÁ,,,,PGTO.AGUA MINERAL," R$ (32,00)",CAIXA IGREJA,SIM,DESPESA,PGTO.AGUA MINERALALIMENTAÇÃO- MONTE MORIÁ - RECIBO -201,VENCIDO
1,00202,12-jan.-23,12-jan.-23,,,ALIMENTAÇÃO,NOVA ALIANÇA,,,,PGTO.AGUA," R$ (8,00)",CAIXA IGREJA,SIM,DESPESA,PGTO.AGUAALIMENTAÇÃO- NOVA ALIANÇA - RECIBO -202,VENCIDO
1,00201,15-jan.-23,15-jan.-23,,,ALIMENTAÇÃO,MONTE MORIÁ,,,,PGTO.AGUA MINERAL," R$ (32,00)",CAIXA IGREJA,SIM,DESPESA,PGTO.AGUA MINERALALIMENTAÇÃO- MONTE MORIÁ - RECIBO -201,VENCIDO
1,00202,12-jan.-23,12-jan.-23,,,ALIMENTAÇÃO,NOVA ALIANÇA,,,,PGTO.AGUA," R$ (8,00)",CAIXA IGREJA,SIM,DESPESA,PGTO.AGUAALIMENTAÇÃO- NOVA ALIANÇA - RECIBO -202,VENCIDO
1,00205,16-jan.-23,16-jan.-23,,,AQUISIÇÃO DE MATERIAS E EQUIPAMENTOS,TEMPLO CENTRAL,,,,PGTO. PLACA DA CONG. GALILEIA," R$ (78,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. PLACA DA CONG. GALILEIAAQUISIÇÃO DE MATERIAS E EQUIPAMENTOS- TEMPLO CENTRAL - RECIBO -205,VENCIDO
1,00204,12-jan.-23,1-dez.-23,,,AQUISIÇÃO DE MATERIAS E EQUIPAMENTOS,MONTE CARMELO,,,,PGTO. CHAVEIRO," R$ (20,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. CHAVEIROAQUISIÇÃO DE MATERIAS E EQUIPAMENTOS- MONTE CARMELO - RECIBO -204,VENCIDO
1,00205,16-jan.-23,16-jan.-23,,,AQUISIÇÃO DE MATERIAS E EQUIPAMENTOS,TEMPLO CENTRAL,,,,PGTO. PLACA DA CONG. GALILEIA," R$ (78,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. PLACA DA CONG. GALILEIAAQUISIÇÃO DE MATERIAS E EQUIPAMENTOS- TEMPLO CENTRAL - RECIBO -205,VENCIDO
1,00205,16-jan.-23,16-jan.-23,,,AQUISIÇÃO DE MATERIAS E EQUIPAMENTOS,TEMPLO CENTRAL,,,,PGTO. PLACA DA CONG. GALILEIA," R$ (78,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. PLACA DA CONG. GALILEIAAQUISIÇÃO DE MATERIAS E EQUIPAMENTOS- TEMPLO CENTRAL - RECIBO -205,VENCIDO
1,00041,16-jan.-23,16-jan.-23,RECIBO IGREJA,,AQUISIÇÃO DE IMÓVEIS,TEMPLO CENTRAL,,,,PGTO. PARCELA 6/30 DO TERRENO NOVO," R$ (10.000,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. PARCELA 6/30 DO TERRENO NOVOAQUISIÇÃO DE IMÓVEIS- TEMPLO CENTRAL - RECIBO -41,VENCIDO
1,00041,16-jan.-23,16-jan.-23,RECIBO IGREJA,,AQUISIÇÃO DE IMÓVEIS,TEMPLO CENTRAL,,,,PGTO. PARCELA 6/30 DO TERRENO NOVO," R$ (10.000,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. PARCELA 6/30 DO TERRENO NOVOAQUISIÇÃO DE IMÓVEIS- TEMPLO CENTRAL - RECIBO -41,VENCIDO
1,233354,17-jan.-23,17-jan.-23,NFec,,MATERIAL LIMPEZA,PROMESSA DE DEUS,,,,PGTO. MAT. LIMPEZA," R$ (56,43)",CAIXA IGREJA,SIM,DESPESA,PGTO. MAT. LIMPEZAMATERIAL LIMPEZA- PROMESSA DE DEUS - RECIBO -233354,VENCIDO
1,225718,16-jan.-23,16-jan.-23,NFec,,MATERIAL LIMPEZA,PERSEVERANÇA,,,,PGTO.," R$ (10,98)",CAIXA IGREJA,SIM,DESPESA,PGTO.MATERIAL LIMPEZA- PERSEVERANÇA - RECIBO -225718,VENCIDO
1,197371,17-jan.-23,17-jan.-23,NFec,,MATERIAL LIMPEZA,FRUTOS DA FÉ,,,,PGTO.," R$ (77,60)",CAIXA IGREJA,SIM,DESPESA,PGTO.MATERIAL LIMPEZA- FRUTOS DA FÉ - RECIBO -197371,VENCIDO
1,199669,14-jan.-23,14-jan.-23,NFec,,MATERIAL DE CONSUMO,ALTO REFÚGIO,,,,PGTO.," R$ (6,40)",CAIXA IGREJA,SIM,DESPESA,PGTO.MATERIAL DE CONSUMO- ALTO REFÚGIO - RECIBO -199669,VENCIDO
1,69576,14-jan.-23,14-jan.-23,NFec,,MATERIAL DE CONSUMO,ALTO REFÚGIO,,,,PGTO.," R$ (13,77)",CAIXA IGREJA,SIM,DESPESA,PGTO.MATERIAL DE CONSUMO- ALTO REFÚGIO - RECIBO -69576,VENCIDO
1,233350,17-jan.-23,17-jan.-23,NFec,,ALIMENTAÇÃO,TEMPLO CENTRAL,,,,PGTO. ," R$ (15,63)",CAIXA IGREJA,SIM,DESPESA,PGTO. ALIMENTAÇÃO- TEMPLO CENTRAL - RECIBO -233350,VENCIDO
1,118111,16-jan.-23,16-jan.-23,NFec,,ALIMENTAÇÃO,NOVA VIDA,,,,PGTO.," R$ (16,75)",CAIXA IGREJA,SIM,DESPESA,PGTO.ALIMENTAÇÃO- NOVA VIDA - RECIBO -118111,VENCIDO
1,350758,14-jan.-23,14-jan.-23,NFec,,MATERIAL DE CONSUMO,NOVA VIDA,,,,PGTO.," R$ (12,45)",CAIXA IGREJA,SIM,DESPESA,PGTO.MATERIAL DE CONSUMO- NOVA VIDA - RECIBO -350758,VENCIDO
1,00208,16-jan.-23,16-jan.-23,,,MANUTENÇÃO E REPARO DE BENS,GALILEIA,,,,PGTO.," R$ (40,00)",CAIXA IGREJA,SIM,DESPESA,PGTO.MANUTENÇÃO E REPARO DE BENS- GALILEIA - RECIBO -208,VENCIDO
1,00209,12-jan.-23,12-jan.-23,,,AQUISIÇÃO DE MATERIAS E EQUIPAMENTOS,MONTE CARMELO,,,,PGTO. CADEADO," R$ (39,90)",CAIXA IGREJA,SIM,DESPESA,PGTO. CADEADOAQUISIÇÃO DE MATERIAS E EQUIPAMENTOS- MONTE CARMELO - RECIBO -209,VENCIDO
1,00054,17-jan.-23,17-jan.-23,RECIBO IGREJA,,ALIMENTAÇÃO,MONTE TABOR,,,,PGTO. AGUA," R$ (8,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. AGUAALIMENTAÇÃO- MONTE TABOR - RECIBO -54,VENCIDO
1,01667,19-jan.-23,19-jan.-23,,,ENTRADA OFERTAS DE CULTOS,FILADÉLFIA,,,,REF.1/23," R$ 32,95 ",CAIXA IGREJA,SIM,RECEITA,REF.1/23ENTRADA OFERTAS DE CULTOS- FILADÉLFIA - RECIBO -1667,VENCE HOJE
1,00048,18-jan.-23,18-jan.-23,RECIBO IGREJA,,AQUISIÇÃO DE MATERIAS E EQUIPAMENTOS,GALILEIA,,,,PGTO.," R$ (15,00)",CAIXA IGREJA,SIM,DESPESA,PGTO.AQUISIÇÃO DE MATERIAS E EQUIPAMENTOS- GALILEIA - RECIBO -48,VENCE HOJE
1,,17-jan.-23,17-jan.-23,RECIBO IGREJA,,TRANSPORTE - ÔNIBUS,TEMPLO CENTRAL,,,,PGTO. ONIBUS AREA 7," R$ (200,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. ONIBUS AREA 7TRANSPORTE - ÔNIBUS- TEMPLO CENTRAL - RECIBO -,VENCIDO
1,,17-jan.-23,17-jan.-23,RECIBO IGREJA,,TRANSPORTE - ÔNIBUS,TEMPLO CENTRAL,,,,PSTO. ONIBUS AREA 6," R$ (300,00)",CAIXA IGREJA,SIM,DESPESA,PSTO. ONIBUS AREA 6TRANSPORTE - ÔNIBUS- TEMPLO CENTRAL - RECIBO -,VENCIDO
1,,17-jan.-23,17-jan.-23,RECIBO IGREJA,,TRANSPORTE - ÔNIBUS,TEMPLO CENTRAL,,,,PGTO. ONIBUS AREA 3," R$ (250,00)",CAIXA IGREJA,SIM,DESPESA,PGTO. ONIBUS AREA 3TRANSPORTE - ÔNIBUS- TEMPLO CENTRAL - RECIBO -,VENCIDO
1,10709,16-jan.-23,16-jan.-23,,,PROVIMENTO DE INTERNET,TEMPLO CENTRAL,,,,PGTO. INTERNET," R$ (99,90)",CAIXA IGREJA,SIM,DESPESA,PGTO. INTERNETPROVIMENTO DE INTERNET- TEMPLO CENTRAL - RECIBO -10709,VENCIDO
1,,16-jan.-23,16-jan.-23,,,IMPOSTOS,TEMPLO CENTRAL,,,,PGTO. INSS/ LUCILENE DUTRA," R$ (133,32)",CAIXA IGREJA,SIM,DESPESA,PGTO. INSS/ LUCILENE DUTRAIMPOSTOS- TEMPLO CENTRAL - RECIBO -,VENCIDO
1,10709,16-jan.-23,16-jan.-23,,,PROVIMENTO DE INTERNET,TEMPLO CENTRAL,,,,PGTO. INTERNET," R$ (99,90)",CAIXA IGREJA,SIM,DESPESA,PGTO. INTERNETPROVIMENTO DE INTERNET- TEMPLO CENTRAL - RECIBO -10709,VENCIDO
1,10709,16-jan.-23,16-jan.-23,,,PROVIMENTO DE INTERNET,TEMPLO CENTRAL,,,,PGTO. INTERNET," R$ (99,90)",CAIXA IGREJA,SIM,DESPESA,PGTO. INTERNETPROVIMENTO DE INTERNET- TEMPLO CENTRAL - RECIBO -10709,VENCIDO
1,00300,18-jan.-23,18-jan.-23,,,MATERIAL DE CONSUMO,GALILEIA,,,,PGTO. AJUDA PARA PAGAR ENERGIA GALILEIA," R$ (42,50)",CAIXA IGREJA,SIM,DESPESA,PGTO. AJUDA PARA PAGAR ENERGIA GALILEIAMATERIAL DE CONSUMO- GALILEIA - RECIBO -300,VENCE HOJE
1,15915552,16-jan.-23,13-jan.-23,NF CELPA,,ENERGIA,GUERREIROS DE CRISTO,,,,REF.12/2022," R$ (80,58)",CAIXA IGREJA,SIM,DESPESA,REF.12/2022ENERGIA- GUERREIROS DE CRISTO - RECIBO -15915552,VENCIDO
1,00300,18-jan.-23,18-jan.-23,,,MATERIAL DE CONSUMO,GALILEIA,,,,PGTO. AJUDA PARA PAGAR ENERGIA GALILEIA," R$ (42,50)",CAIXA IGREJA,SIM,DESPESA,PGTO. AJUDA PARA PAGAR ENERGIA GALILEIAMATERIAL DE CONSUMO- GALILEIA - RECIBO -300,VENCE HOJE
1,00049,19-jan.-23,19-jan.-23,RECIBO IGREJA,,VIGILÂNCIA PORTARIA,TEMPLO CENTRAL,,,,PGTO.  JOSE CARLOS LIMA/ VIGILANCIA PORTARIA," R$ (303,00)",CAIXA IGREJA,SIM,DESPESA,PGTO.  JOSE CARLOS LIMA/ VIGILANCIA PORTARIAVIGILÂNCIA PORTARIA- TEMPLO CENTRAL - RECIBO -49,VENCE HOJE
1,03351,17-jan.-23,14-jan.-23,,,ENTRADA DÍZIMO OBREIRO,MONTE TABOR,00024,DAVI MOURA,DC.,," R$ 560,00 ",CAIXA IGREJA,SIM,RECEITA,ENTRADA DÍZIMO OBREIRO-DAVI MOURA MONTE TABOR - RECIBO -3351,VENCIDO
1,00049,19-jan.-23,19-jan.-23,RECIBO IGREJA,,VIGILÂNCIA PORTARIA,TEMPLO CENTRAL,,,,PGTO.  JOSE CARLOS LIMA/ VIGILANCIA PORTARIA," R$ (303,00)",CAIXA IGREJA,SIM,DESPESA,PGTO.  JOSE CARLOS LIMA/ VIGILANCIA PORTARIAVIGILÂNCIA PORTARIA- TEMPLO CENTRAL - RECIBO -49,VENCE HOJE
1,00049,19-jan.-23,19-jan.-23,RECIBO IGREJA,,VIGILÂNCIA PORTARIA,TEMPLO CENTRAL,,,,PGTO.  JOSE CARLOS LIMA/ VIGILANCIA PORTARIA," R$ (303,00)",CAIXA IGREJA,SIM,DESPESA,PGTO.  JOSE CARLOS LIMA/ VIGILANCIA PORTARIAVIGILÂNCIA PORTARIA- TEMPLO CENTRAL - RECIBO -49,VENCE HOJE
1,02133,17-jan.-23,17-jan.-23,,,ENTRADA DÍZIMO OBREIRO,GETSÊMANI,00380,ALMIR RODRIGUES,AUX.,," R$ 32,00 ",CAIXA IGREJA,SIM,RECEITA,ENTRADA DÍZIMO OBREIRO-ALMIR RODRIGUES GETSÊMANI - RECIBO -2133,VENCIDO
1,02134,17-jan.-23,17-jan.-23,,,ENTRADA DÍZIMO OBREIRO,TEMPLO CENTRAL,00425,LEUTON SILVA MACIEL,DC,," R$ 72,00 ",CAIXA IGREJA,SIM,RECEITA,ENTRADA DÍZIMO OBREIRO-LEUTON SILVA MACIEL TEMPLO CENTRAL - RECIBO -2134,VENCIDO
1,02135,17-jan.-23,17-jan.-23,,,ENTRADA DÍZIMO OBREIRO,BETEL,00427,JOSE RODRIGO SOUZA RIBEIRO,AUX.,," R$ 200,00 ",CAIXA IGREJA,SIM,FALSE,ENTRADA DÍZIMO OBREIRO-JOSE RODRIGO SOUZA RIBEIRO BETEL - RECIBO -2135,VENCIDO
